id_caso,nombre,nombre_publico,id_ciudad,id_departamento,longitud,latitud,hecho,dinero_juego,dinero_apropiado,dinero_recuperado,id_caso_emblematico,id_icono,id_usuario_creacion,fecha_registro,fecha_informacion_actualizada,publico,activo,subtitulo_publico,no_disponible_dinero_juego,no_disponible_dinero_apropiado,no_disponible_dinero_recuperado,rango_dinero,derecho_vulnerado,nombrePublico,subtituloPublico,id_actor,nombre_actor,tipo_participacion,tipo_actor_individual,tipo_actor_colectivo,institucion,cargo,rama_poder_publico,autoridad_politica,partido,ciudad,ciudad_codigo_dane,departamento,departamento_codigo_dane,sector_afectado,mes_hecho,ano_hecho,ano_final_hecho,dinamica_corrupcion,naturaleza_corrupcion,tipo_corrupcion,medida_anticorrupcion,delito,forma_corrupcion,caso_emblematico,situacion_judicial,detalle_sancion,tipo_investigacion,tipo_etapa_procesal,nombre_actor_autoridad,fecha_historial
561,"2016, San Pablo- Bolívar. Corrupción administrativa. Tesorera del Hospital desvío dineros públicos a su cuenta personal.",El dinero del hospital es mío,794,591,-73.92410799999999,7.477887,"Entre 2016 y 2017, Auri Estela Martínez Cuello, tesorera del Hospital Local de San Pablo (Bolívar) entre 2014 y 2018, transfirió 180 millones de pesos  de la cuenta bancaria del hospital a su cuenta personal. En 2018, el CTI de la Fiscalía General de la Nación realizó investigaciones que lograron esclarecer los hechos y capturaron a Auri Martínez por la presunta apropiación indebida de recursos públicos, hechos por los que recibió medida de aseguramiento privativa de la libertad que deberá cumplir en su lugar de residencia. De igual forma la Procuraduría General de la Nación la citó a audiencia para el mes de octubre del 2018.",NA,189000000,NA,7,NA,1,2019-04-03 11:33:25,2018-05-31 05:00:00,1,1,Tesorera del Hospital de San Pablo- Bolívar desvío dineros públicos a su cuenta personal,1,0,1,2,"Derechos sociales, económicos y culturales",El dinero del hospital es mío,Tesorera del Hospital de San Pablo- Bolívar desvío dineros públicos a su cuenta personal,2481,Auri Estela  Martínez Cuello,Actor involucrado,Servidores públicos,No Aplica,Hospital Local de San Pablo- Bolívar,Tesorera (2014-2018),No Aplica,No,No Aplica,SAN PABLO,13670,BOLIVAR,13000,Salud,NA,2016,2018,NA,Presupuesto y gasto público,Corrupción Administrativa,NA,"Falsedad en documento público,Peculado",Pequeña corrupción,informe II 2016-2018,Capturado,la Fiscalía General le otorgó medida de aseguramiento privativa de la libertad. En espera de la audiencia por parte de la Procuraduría,Penal,Formulación de imputación,NA,2018
562,"2011, Atlantico. Hallazgos fiscales por cuenta de Multas de transito no pagadas en el departamento.","Cultura del no pago, en su salsa.",NA,589,-74.81367969531249,10.58324280765681,"Entre 2011 y  2016 la Contraloría General de la Nación encontró un detrimento patrimonial  en Atlántico por un valor superior a los 18 mil millones de pesos ya que en el departamento no se cobraron 26 mil multas de tránsito. Estas cifras las determinó una auditoría realizada en el 2016 al Sistema de Multas e Infracciones de Tránsito (SIMIT). De igual forma la Contraloría consideró que esta falta de autoridad contribuye a mantener la cultura del no pago de las multas, lo que además del detrimento patrimonial  representa un peligro para la seguridad vial.",18496000,NA,NA,7,NA,1,2019-04-03 11:34:31,2017-02-17 05:00:00,1,1,Contraloría General determina hallazgos fiscales por falta de pago de multas de transito en Atlántico.,0,1,1,6,"Derechos sociales, económicos y culturales","Cultura del no pago, en su salsa.",Contraloría General determina hallazgos fiscales por falta de pago de multas de transito en Atlántico.,30,Contraloría General de la República,Actor que realiza la denuncia,No Aplica,Entidades del Estado,Contraloría General de la República,No Aplica,Organismos de control,No,No Aplica,NA,NA,ATLANTICO,8000,Transporte,NA,2011,2016,NA,Presupuesto y gasto público,Otros,NA,No Aplica,Pequeña corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
563,"2018, Cartagena- Bolívar. Corrupción administrativa. Contraloria distrital encuentra hallazgos fiscales por diversas irregularidades",Diluvio de hallazgos fiscales.,761,591,-75.47873905449217,10.384294584128432,"En abril del 2018, La Contraloría Distrital de Cartagena (Bolívar) detectó irregularidades por más de 4.000 millones de pesos en el Fondo de Pensiones de la Alcaldía de Cartagena, resultado de incumplimiento de disposiciones generales, inefectividad en el trabajo y control inadecuado de actividades. También se evidenció el pago de pensiones a personas ya fallecidas. Las irregularidades se cometieron en diciembre de 2017 en el marco de la interinidad que afrontaba la ciudad, lo que permitió una verdadera lluvia de prevaricatos, fraudes procesales y delitos relacionados con la falsedad en documentos públicos. De igual forma habría responsabilidad de la Tesorería Distrital ya que excedió los términos legales del estatuto tributario local y nacional y a demás no se realizó el debido proceso en la entrega de cargos de tesoreros salientes y entrantes.",4000000000,NA,NA,7,NA,1,2019-04-03 11:37:10,2018-04-13 05:00:00,1,1,"Luego de realizar una auditoría en el 2018, la Contraloría distrital encontró hallazgos fiscales por más de $4 mil millones de pesos.",0,1,1,4,"Derechos sociales, económicos y culturales",Diluvio de hallazgos fiscales.,"Luego de realizar una auditoría en el 2018, la Contraloría distrital encontró hallazgos fiscales por más de $4 mil millones de pesos.",30,Contraloría General de la República,Actor que realiza la denuncia,No Aplica,Entidades del Estado,Contraloría General de la República,No Aplica,Organismos de control,No,No Aplica,CARTAGENA,13001,BOLIVAR,13000,Trabajo,Diciembre,2017,2018,NA,Presupuesto y gasto público,Corrupción Administrativa,NA,"Falsedad en documento público,Fraude procesal,Prevaricato",Pequeña corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
563,"2018, Cartagena- Bolívar. Corrupción administrativa. Contraloria distrital encuentra hallazgos fiscales por diversas irregularidades",Diluvio de hallazgos fiscales.,761,591,-75.47873905449217,10.384294584128432,"En abril del 2018, La Contraloría Distrital de Cartagena (Bolívar) detectó irregularidades por más de 4.000 millones de pesos en el Fondo de Pensiones de la Alcaldía de Cartagena, resultado de incumplimiento de disposiciones generales, inefectividad en el trabajo y control inadecuado de actividades. También se evidenció el pago de pensiones a personas ya fallecidas. Las irregularidades se cometieron en diciembre de 2017 en el marco de la interinidad que afrontaba la ciudad, lo que permitió una verdadera lluvia de prevaricatos, fraudes procesales y delitos relacionados con la falsedad en documentos públicos. De igual forma habría responsabilidad de la Tesorería Distrital ya que excedió los términos legales del estatuto tributario local y nacional y a demás no se realizó el debido proceso en la entrega de cargos de tesoreros salientes y entrantes.",4000000000,NA,NA,7,NA,1,2019-04-03 11:37:10,2018-04-13 05:00:00,1,1,"Luego de realizar una auditoría en el 2018, la Contraloría distrital encontró hallazgos fiscales por más de $4 mil millones de pesos.",0,1,1,4,"Derechos sociales, económicos y culturales",Diluvio de hallazgos fiscales.,"Luego de realizar una auditoría en el 2018, la Contraloría distrital encontró hallazgos fiscales por más de $4 mil millones de pesos.",2837,Fondo de Pensiones de la Alcaldía de Cartagena,Actor involucrado,No Aplica,Entidades del Estado,Fondo de Pensiones de la Alcaldía de Cartagena,No Disponible,Otras instituciones del Estado,No,No Aplica,CARTAGENA,13001,BOLIVAR,13000,Trabajo,Diciembre,2017,2018,NA,Presupuesto y gasto público,Corrupción Administrativa,NA,"Falsedad en documento público,Fraude procesal,Prevaricato",Pequeña corrupción,informe II 2016-2018,Investigado,NA,Fiscal,Investigación,NA,2016
564,"2016, Soledad- Atlantico. Corrupción administrativa. Contraloria encuentra hallazgos fiscales en los manejos a recursos de la primera infancia y obras de saneamiento básico",La Soledad es mala consejera,756,589,-74.78945796289065,10.917048600000003,"En el 2016, la Contraloría General de la República realizó una auditoria en Soledad (Atlántico) que reportó irregularidades por más de 4.403 millones de pesos en los manejos a recursos de la primera infancia y obras de saneamiento básico. En la administración de recursos destinados a la primera infancia no encontraron soportes sobre el cumplimiento de los objetivos contractuales, ni los listados de asistencia debidamente firmadas, ni se acredita cumplimiento de la intensidad horaria, ni soportes de la ejecución de varios convenios con diferentes fundaciones. En estas maniobras se perdieron alrededor de  3 mil millones de pesos. Por otro lado, en obras de saneamiento básico  la Contraloría encontró que, a pesar de haberse entregado el anticipo para iniciar obras a los contratistas, estas no tenían suscrita el acta de inicio y la administración no había recuperado los dineros entregados ni los rendimientos financieros.",4403000,NA,NA,7,NA,1,2019-04-03 11:39:10,2016-09-21 05:00:00,1,1,"Luego de realizar una auditoría en Soledad- Atlántico, Contraloría General de la República encuentra hallazgos fiscales por más de $4 mil millones de pesos por malos manejos a recursos e irregularidades en contratos.",0,1,1,4,"Derechos sociales, económicos y culturales",La Soledad es mala consejera,"Luego de realizar una auditoría en Soledad- Atlántico, Contraloría General de la República encuentra hallazgos fiscales por más de $4 mil millones de pesos por malos manejos a recursos e irregularidades en contratos.",30,Contraloría General de la República,Actor que realiza la denuncia,No Aplica,Entidades del Estado,Contraloría General de la República,No Aplica,Organismos de control,No,No Aplica,SOLEDAD,8758,ATLANTICO,8000,Educación,NA,2016,2016,NA,Contratación pública,Corrupción Administrativa,NA,No Disponible,Pequeña corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
565,"2010, Antioquia, Corrupcion Judicial, Exagente de EE.UU. admitió sobornos de narcotraficante colombiano",Agente descubierto,NA,588,-75.33847131796875,7.244927887110756,"En diciembre de 2010, el ganadero y narcotraficante José Bayron Piedrahíta, también conocido como ""El Gran Capo de Caucasia"" por sus negocios ilícitos de estupefacientes con el Cartel de Cali, ofreció a Christopher Ciccione, agente federal de la Oficina de Investigaciones de Seguridad Nacional de Estados Unidos, una cena en un lujoso hotel en el norte de Bogotá,  cuatro noches con una trabajadora sexual y 60 millones de pesos a cambio de desechar un caso por narcotráfico en contra de Piedrahíta. El funcionario trabajaba en Colombia desde 1991 y les hacia el seguimiento a los grandes capos de la droga en el país. El funcionario finalmente aceptó el soborno y también ayudó al narcotraficante colombiano y a su familia para que obtuviera una autorización para entrar a Estados Unidos. En febrero de 2018 la Corte Federal de Miami condenó a Ciccione a tres años de prisión por obstrucción a la justicia, fraude y corrupción. A Piedrahíta le fue impuesta una condena de 27 años de prisión en Estados Unidos.",NA,60000000,NA,7,NA,1,2019-04-03 11:46:14,2018-02-18 05:00:00,1,1,El agente federal que borró prontuarios de narco colombiano.,1,0,1,1,"Derechos sociales, económicos y culturales",Agente descubierto,El agente federal que borró prontuarios de narco colombiano.,2505,José Bayron   Piedrahíta,Actor involucrado,Actor vinculado a economía ilegal,No Aplica,No Disponible,Narcotraficante,No Aplica,No,No Aplica,NA,NA,ANTIOQUIA,5000,Justicia,NA,2010,2018,NA,Funciones / Decisiones Judiciales,Corrupción judicial,NA,"Fraudes,Otros",Corrupción transnacional,informe II 2016-2018,Condenado penalmente,27 años de cárcel,Penal,Fallo: culpable,NA,2018
565,"2010, Antioquia, Corrupcion Judicial, Exagente de EE.UU. admitió sobornos de narcotraficante colombiano",Agente descubierto,NA,588,-75.33847131796875,7.244927887110756,"En diciembre de 2010, el ganadero y narcotraficante José Bayron Piedrahíta, también conocido como ""El Gran Capo de Caucasia"" por sus negocios ilícitos de estupefacientes con el Cartel de Cali, ofreció a Christopher Ciccione, agente federal de la Oficina de Investigaciones de Seguridad Nacional de Estados Unidos, una cena en un lujoso hotel en el norte de Bogotá,  cuatro noches con una trabajadora sexual y 60 millones de pesos a cambio de desechar un caso por narcotráfico en contra de Piedrahíta. El funcionario trabajaba en Colombia desde 1991 y les hacia el seguimiento a los grandes capos de la droga en el país. El funcionario finalmente aceptó el soborno y también ayudó al narcotraficante colombiano y a su familia para que obtuviera una autorización para entrar a Estados Unidos. En febrero de 2018 la Corte Federal de Miami condenó a Ciccione a tres años de prisión por obstrucción a la justicia, fraude y corrupción. A Piedrahíta le fue impuesta una condena de 27 años de prisión en Estados Unidos.",NA,60000000,NA,7,NA,1,2019-04-03 11:46:14,2018-02-18 05:00:00,1,1,El agente federal que borró prontuarios de narco colombiano.,1,0,1,1,"Derechos sociales, económicos y culturales",Agente descubierto,El agente federal que borró prontuarios de narco colombiano.,2506,Christopher    Ciccione,Actor involucrado,Otros,No Aplica,Servicio de Inmigración y Control de Aduanas de EE. UU,Agente Federal,No Aplica,No,No Aplica,NA,NA,ANTIOQUIA,5000,Justicia,NA,2010,2018,NA,Funciones / Decisiones Judiciales,Corrupción judicial,NA,"Fraudes,Otros",Corrupción transnacional,informe II 2016-2018,Condenado penalmente,NA,Penal,Fallo: culpable,NA,2018
566,"2013, Barranquilla- Atlantico. Corrupción administrativa. Hallazgos fiscales en recursos para educación y primera infancia.",En la jungla de la infamia,737,589,-74.80698129999996,10.998040953046175,"En 2017, la Contraloría General de la República presentó el informe de auditoría a los recursos del Sistema General de Participaciones, SGP, en Barranquilla- Atlántico, en el que establece 17 hallazgos administrativos, tres disciplinarios, dos penales y fiscales por más de $3.000 millones de pesos. En la auditoria se puntualizaron dos casos, uno en  el barrio el Rebolo relacionado a los giros que realizó el Distrito al Colegio Técnico Distrital del municipio; en la visita realizada no se encontró información contable, ni soporte de los gastos de los dineros recibidos durante las vigencias 2013, 2014 y 2015. El ente de control denunció que en 2013 giraron desde el distrito $47 millones para matrículas de la institución educativa, y de este dinero fueron retirados en cheques girados a nombre de la rectora más de $20 millones de pesos y a terceros más de $25 millones. El informe concluye con que los recursos no fueron invertidos en el sistema educativo, ni destinados al cumplimiento de un fin público. Por otra parte, el segundo caso, es el Programa de Primera Infancia en Barranquilla por el cual se giraron más de $3.300 millones; en este contrato se encontró que fue liquidado en 2016, pero se evidenciaron irregularidades como pagos indebidos, gastos no justificados y además no se hizo la devolución de las sumas pagadas en exceso, por lo cual se presume un detrimento patrimonial de más de $2.800 millones de pesos.",3117000,NA,NA,7,NA,1,2019-04-03 11:48:54,2017-05-10 05:00:00,1,1,"Auditoria a  Sistema General de Participaciones en Barranquilla- Atlántico encontró 17 hallazgos administrativos, tres disciplinarios y dos penales y fiscales por más de $3.000 millones de pesos",0,1,1,4,"Derechos sociales, económicos y culturales",En la jungla de la infamia,"Auditoria a  Sistema General de Participaciones en Barranquilla- Atlántico encontró 17 hallazgos administrativos, tres disciplinarios y dos penales y fiscales por más de $3.000 millones de pesos",30,Contraloría General de la República,Actor que realiza la denuncia,No Aplica,Entidades del Estado,Contraloría General de la República,No Aplica,Organismos de control,No,No Aplica,BARRANQUILLA,8001,ATLANTICO,8000,Educación,NA,2013,2017,NA,Presupuesto y gasto público,Corrupción Administrativa,NA,Detrimento patrimonial,Pequeña corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
567,"2015, Huila, Corrupción Administrativa, pérdida de recursos en la Gobernación del Huila",Corto Circuito,NA,600,-75.49471091562498,2.7225057860826416,"En 2015, la Gobernación del Huila suscribió un contrato por un monto cercano a los 1. 900 millones de pesos para prestar servicios de internet a las entidades educativas del departamento. Sin embargo, una auditoría que la Contraloría General de la República llevó a cabo en 2017 reveló varias irregularidades en el manejo de estos recursos, generando una pérdida de más de  1.100 millones de pesos. La investigación arrojó, por ejemplo, que los estudios previos del contrato fueron aprobados antes de que existiera un documento formal; se pagó 40 por ciento del valor del contrato junto con otro pago de 30 por ciento que sólo debía realizarse una vez fuera aprobado por el interventor, pero se realizó sin contar con dicha aprobación. Por último, mediante una serie de visitas realizadas a varias entidades educativas del departamento se comprobó que el servicio de internet no funcionaba y que este contrato finalmente no benefició a los estudiantes.",1172000000,NA,NA,7,NA,1,2019-04-03 11:49:21,2017-09-15 05:00:00,1,1,Contraloría  reveló pérdidas fiscales en contrato para dotar de internet a entidades educativas del Huila,0,1,1,4,"Derechos sociales, económicos y culturales",Corto Circuito,Contraloría  reveló pérdidas fiscales en contrato para dotar de internet a entidades educativas del Huila,30,Contraloría General de la República,Actor de Conocimiento,No Aplica,Entidades del Estado,Contraloría General de la República,No Aplica,Organismos de control,No,No Aplica,NA,NA,HUILA,41000,Educación,NA,2015,2017,NA,Contratación pública,Corrupción Administrativa,NA,Detrimento patrimonial,Pequeña corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
567,"2015, Huila, Corrupción Administrativa, pérdida de recursos en la Gobernación del Huila",Corto Circuito,NA,600,-75.49471091562498,2.7225057860826416,"En 2015, la Gobernación del Huila suscribió un contrato por un monto cercano a los 1. 900 millones de pesos para prestar servicios de internet a las entidades educativas del departamento. Sin embargo, una auditoría que la Contraloría General de la República llevó a cabo en 2017 reveló varias irregularidades en el manejo de estos recursos, generando una pérdida de más de  1.100 millones de pesos. La investigación arrojó, por ejemplo, que los estudios previos del contrato fueron aprobados antes de que existiera un documento formal; se pagó 40 por ciento del valor del contrato junto con otro pago de 30 por ciento que sólo debía realizarse una vez fuera aprobado por el interventor, pero se realizó sin contar con dicha aprobación. Por último, mediante una serie de visitas realizadas a varias entidades educativas del departamento se comprobó que el servicio de internet no funcionaba y que este contrato finalmente no benefició a los estudiantes.",1172000000,NA,NA,7,NA,1,2019-04-03 11:49:21,2017-09-15 05:00:00,1,1,Contraloría  reveló pérdidas fiscales en contrato para dotar de internet a entidades educativas del Huila,0,1,1,4,"Derechos sociales, económicos y culturales",Corto Circuito,Contraloría  reveló pérdidas fiscales en contrato para dotar de internet a entidades educativas del Huila,2674,Gobernación del Huila,Actor involucrado,No Aplica,Entidades del Estado,Gobernación del Huila,No Aplica,Rama Ejecutiva,No,No Aplica,NA,NA,HUILA,41000,Educación,NA,2015,2017,NA,Contratación pública,Corrupción Administrativa,NA,Detrimento patrimonial,Pequeña corrupción,informe II 2016-2018,Investigado,NA,Fiscal,Investigación,NA,2017
568,"2014 - 2017, Medellin - Antioquia, Corrupcion Administrativa, fraude millonario en Teleantioquia.",Débito automático.,612,588,-75.57434544492185,6.256489149593092,"Entre 2014 y 2017, Mónica Lili Vera Gutiérrez, cajera general del canal Teleantioquia, utilizó una tarjeta de crédito (que el medio sólo usaba para realizar compras de software o licencias) para hacer avances diarios por dos millones de pesos a su favor. La funcionaria se había encargado de adulterar los estados bancarios para evitar sospechas. Tras ser descubierto el desfalco, los contadores forenses encontraron que el deterioro patrimonial fue de más de 330 millones de pesos. En Julio de 2017, el Juzgado Penal Municipal de Medellín impuso la medida de aseguramiento y le concedió a la funcionaria  un permiso para trabajar, por su condición de madre cabeza de familia.",NA,337000000,NA,7,NA,1,2019-04-03 11:50:21,2017-07-28 05:00:00,1,1,Teleantioquia denunció que por cinco años la cajera General le robó al canal,1,0,1,2,"Derechos fundamentales, civiles y políticos",Débito automático.,Teleantioquia denunció que por cinco años la cajera General le robó al canal,2580,"Mónica Lili  Vera Gutiérrez,",Actor involucrado,Servidores públicos,No Aplica,Canal Teleantioquia,Cajera,No Aplica,No,No Aplica,MEDELLIN,5001,ANTIOQUIA,5000,TICS/Tecnologías de la Información y las Comunicaciones,NA,2014,2017,NA,Presupuesto y gasto público,Corrupción Administrativa,NA,"Falsedad en documento privado,Falsedad en documento público,Peculado",Pequeña corrupción,informe II 2016-2018,Imputado,medida de aseguramiento on permiso laboral,Penal,Orden de captura,NA,2017
569,"2017, Tumaco, Nariño, Corrupción Política, Sancionado alcalde (2016-2019)",No eres de mi rosca,1271,604,-78.7934965979004,1.7918950186984455,"En 2017 alcalde de Tumaco elegido para el periodo 2017-2019, solicitó la renuncia de Carolina Farinango Hernández, gerente del hospital Divino Niño, con el argumento de que debía estar rodeado de personas que lo habían apoyado políticamente. La gerente y otros  funcionarios del hospital fueron presionados a dejar sus sitios de trabajo y también se destruyeron elementos y documentos del hospital. Ante la negativa de la gerente de renunciar a su cargo, se generaron numerosas presiones desde la alcaldía municipal, incluso amenazas de muerte que llevaron a la funcionaria a instaurar denuncias formales a los órganos de control. Por estos hechos, la Procuraduría General de la Nación suspendió al mandatario en 2018 por tres meses. A finales del mismo año el mandatario fue capturado para responder por estos hechos.",NA,NA,NA,7,NA,1,2019-04-03 11:51:29,2018-03-05 05:00:00,1,1,Suspendido por 3 meses alcalde de Tumaco (2016-2019) por presionar a directora del hospital para que renunciara a su cargo,1,1,1,7,"Derechos sociales, económicos y culturales",No eres de mi rosca,Suspendido por 3 meses alcalde de Tumaco (2016-2019) por presionar a directora del hospital para que renunciara a su cargo,2181,Carolina   Farinango Hernández,Actor que realiza la denuncia,Servidores públicos,No Aplica,Hospital de Tumaco  Divino Niño,Gerente,No Aplica,No,No Aplica,TUMACO,52835,NARIÑO,52000,Trabajo,NA,2017,2018,NA,Empleo Público,Corrupción Política,NA,No Disponible,Pequeña corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
569,"2017, Tumaco, Nariño, Corrupción Política, Sancionado alcalde (2016-2019)",No eres de mi rosca,1271,604,-78.7934965979004,1.7918950186984455,"En 2017 alcalde de Tumaco elegido para el periodo 2017-2019, solicitó la renuncia de Carolina Farinango Hernández, gerente del hospital Divino Niño, con el argumento de que debía estar rodeado de personas que lo habían apoyado políticamente. La gerente y otros  funcionarios del hospital fueron presionados a dejar sus sitios de trabajo y también se destruyeron elementos y documentos del hospital. Ante la negativa de la gerente de renunciar a su cargo, se generaron numerosas presiones desde la alcaldía municipal, incluso amenazas de muerte que llevaron a la funcionaria a instaurar denuncias formales a los órganos de control. Por estos hechos, la Procuraduría General de la Nación suspendió al mandatario en 2018 por tres meses. A finales del mismo año el mandatario fue capturado para responder por estos hechos.",NA,NA,NA,7,NA,1,2019-04-03 11:51:29,2018-03-05 05:00:00,1,1,Suspendido por 3 meses alcalde de Tumaco (2016-2019) por presionar a directora del hospital para que renunciara a su cargo,1,1,1,7,"Derechos sociales, económicos y culturales",No eres de mi rosca,Suspendido por 3 meses alcalde de Tumaco (2016-2019) por presionar a directora del hospital para que renunciara a su cargo,2003,Julio César Rivera Cortés,Actor involucrado,Autoridad electa por votación popular,No Aplica,Alcaldía Municipal de Tumaco,Alcalde (2016-2019),Rama Ejecutiva,Sí,Autoridades Indígenas de Colombia - AICO,TUMACO,52835,NARIÑO,52000,Trabajo,NA,2017,2018,NA,Empleo Público,Corrupción Política,NA,No Disponible,Pequeña corrupción,informe II 2016-2018,"Capturado, Sancionado disciplinariamente",3 meses de sanción,Disciplinaria,Fallo: Sanción,NA,2018
570,"2012, Riohacha- La Guajira. Corrupción administrativa. Capturan a alcalde (2012-2015) por irregularidades en el acueducto de Camarones.",Camarones que se duermen...,1146,601,-72.91266392695309,11.535387623347408,"En 2012, Rafael Ceballos Sierra alcalde de Riohacha- La Guajira (2012-2015), firmo un contrato con la contratista Agua para el Pueblo con el objeto de construir el Sistema Integral de Acueducto y Abastecimiento de agua potable en el corregimiento de Camarones el cual tuvo un costo inicial de $9.000 millones de pesos, pero su valor final fue de $13 mil millones de pesos debido a sobrecostos. Durante la ejecución surgieron problemas con la obtención de la licencia para la explotación de agua. Por estos hechos en el año 2016, la Fiscalía, impuso medida de casa por cárcel contra el alcalde Rafael Ceballos, junto con el ex secretario de Infraestructura Julio Vega Ramírez, la jefa de la oficina jurídica, Jaridis Movil y la ex secretaria de salud, Adriana Arregocés Ariño. A fecha de 2017 el acueducto no había sido entregado oficialmente, hacía falta la construcción de un tramo que impedía que se realizara el proceso de purificación del agua por lo que la que llegaba al corregimiento no era apta para el consumo. En el año 2018, al exalcalde Ceballos la Procuraduría General le formuló cargos en su contra por un proceso relacionado a la omisión de pagos de las cuotas pactadas en la conciliación por $1.700 millones de pesos entre el Distrito de Riohacha y la Sociedad Electro Atlántico Ltda.",13000000,NA,NA,7,NA,1,2019-04-03 11:57:36,2018-01-22 05:00:00,1,1,"El alcalde de Riohacha- La Guajira (2012-2015), fue capturado por irregularidades en la ejecución del acueducto de Camarones, el cual aún sigue sin funcionar.",0,1,0,6,"Derechos sociales, económicos y culturales",Camarones que se duermen...,"El alcalde de Riohacha- La Guajira (2012-2015), fue capturado por irregularidades en la ejecución del acueducto de Camarones, el cual aún sigue sin funcionar.",2516,Julio  Vega Ramírez,Actor involucrado,Servidores públicos,No Aplica,Alcaldía Municipal de Riohacha - La Guajira,Secretario de Infraestructura,Rama Ejecutiva,No,No Aplica,RIOHACHA,44001,LA GUAJIRA,44000,Servicios Públicos y saneamiento básico,NA,2012,NA,NA,Provisión de bienes y servicios,Corrupción Administrativa,NA,No Disponible,Pequeña corrupción,informe II 2016-2018,Capturado,"En 2016, la Fiscalía, le impuso medida de casa por cárcel",Penal,Orden de captura,NA,2016
570,"2012, Riohacha- La Guajira. Corrupción administrativa. Capturan a alcalde (2012-2015) por irregularidades en el acueducto de Camarones.",Camarones que se duermen...,1146,601,-72.91266392695309,11.535387623347408,"En 2012, Rafael Ceballos Sierra alcalde de Riohacha- La Guajira (2012-2015), firmo un contrato con la contratista Agua para el Pueblo con el objeto de construir el Sistema Integral de Acueducto y Abastecimiento de agua potable en el corregimiento de Camarones el cual tuvo un costo inicial de $9.000 millones de pesos, pero su valor final fue de $13 mil millones de pesos debido a sobrecostos. Durante la ejecución surgieron problemas con la obtención de la licencia para la explotación de agua. Por estos hechos en el año 2016, la Fiscalía, impuso medida de casa por cárcel contra el alcalde Rafael Ceballos, junto con el ex secretario de Infraestructura Julio Vega Ramírez, la jefa de la oficina jurídica, Jaridis Movil y la ex secretaria de salud, Adriana Arregocés Ariño. A fecha de 2017 el acueducto no había sido entregado oficialmente, hacía falta la construcción de un tramo que impedía que se realizara el proceso de purificación del agua por lo que la que llegaba al corregimiento no era apta para el consumo. En el año 2018, al exalcalde Ceballos la Procuraduría General le formuló cargos en su contra por un proceso relacionado a la omisión de pagos de las cuotas pactadas en la conciliación por $1.700 millones de pesos entre el Distrito de Riohacha y la Sociedad Electro Atlántico Ltda.",13000000,NA,NA,7,NA,1,2019-04-03 11:57:36,2018-01-22 05:00:00,1,1,"El alcalde de Riohacha- La Guajira (2012-2015), fue capturado por irregularidades en la ejecución del acueducto de Camarones, el cual aún sigue sin funcionar.",0,1,0,6,"Derechos sociales, económicos y culturales",Camarones que se duermen...,"El alcalde de Riohacha- La Guajira (2012-2015), fue capturado por irregularidades en la ejecución del acueducto de Camarones, el cual aún sigue sin funcionar.",2518,Adriana  Arregocés Ariño,Actor involucrado,Servidores públicos,No Aplica,Alcaldía Municipal de Riohacha - La Guajira,Secretaria de salud  (2012-2015),Rama Ejecutiva,No,No Aplica,RIOHACHA,44001,LA GUAJIRA,44000,Servicios Públicos y saneamiento básico,NA,2012,NA,NA,Provisión de bienes y servicios,Corrupción Administrativa,NA,No Disponible,Pequeña corrupción,informe II 2016-2018,Capturado,"En 2016, la Fiscalía, le impuso medida de casa por cárcel",Penal,Orden de captura,NA,2016
